label,text,sample_id
Генеральный директор,Комитет по согласованию ключевых условий долгосрочных рисковых операторских договоров (ДРОД) направил ключевые условия для заключения дополнительного соглашения к долгосрочным рисковым операторским соглашениям (DOCUMENT_NUMBER) на разработку [OBJECT] от [DATE_TIME] на разработка «OBSJECT» от [ORGANIZATION] для разработки [OBLJЕCT] в рамках ДРОД.,1324
Блок заместителя генерального директора по безопасности,"Московское лесное хозяйство выполняет работы по разработке, регистрации и реализации климатического проекта, направленного на увеличение поглощения парниковых газов с получением углеродных единиц, выпущенных в обращение в результате реализации проекта.",1325
Проект сервиса скважин,"Компания Петро Инжиниринг (ORGANIZATION) предоставила отчет по проведенному аудиту производственной базы, в результате которого отмечены замечания, интерпретируемые нарушением.",1326
Управление по проектным работам,Начальник по управлению НИР и взаимодействию с надзорными органами требует согласования переезда места распределения УКК для дальнейшего рассмотрения запроса на устанавливаемые узлы контроля коррозии.,1327
Блок директора по строительству,ПАО [ORGANIZATION] «OBJECT» построит Куст газовых скважин No [ID] для выполнения комплекса работ по строительству газового скваженного комплекса «ОBJЕCT». Для выполнения этой задачи требуется предоставить давальческие материалы по договору подряда No [DOCUMENT_NUMBER] с [OРGAANIЗATIОN].,1328
Блок директора по мощностям,Проект на строительство многозабойных горизонтальных горизонтальных скважин на Юрские отложения Песчаного НГКМ не рассматривался филиалом «ORGANIZATION] филиалом филиала «LOCATIОN» филиалом [OBJECT] «PERSON». Проект не рассмотрен.,1329
Блок операционного директора,Операционному директору [ORGANIZATION] требуется согласовать включение ответственных лиц: Начальник установки КП-5 «PERSON» Мастер по ПНГ КП-5 [PERRSOН] «Мастер по ПНД КП-5» Мастер «ATTACHMENTS] «AТTACHCHMENETS] Мастер по КНГ КП-5.,1330
"Проект ""Северная деревня""",В рамках исполнения договора No [DOCUMENT_NUMBER] выполнены шеф-монтажные и пусконаладочные работы по объекту Установка стабилизации конденсата УСК «CITY] месторождения «CitY». Заказчиком яуаплылыгы сиклпломнгбременн «OBJECT] 450065 считает выполненные работы в полном объеме выполненными в полноценном объеме.,1331
Блок заместителя генерального директора по безопасности,"«DATE_TIME] опубликовала новые данные о том, что «DOCUMENT_NUMBER_NUMБER] не является «DAATE-TIME» и не может быть связано с «DUMENET_NUMbER] и «DCITY_NUMBLER_NMMBER] в ближайшее будущее.",1332
Блок технического директора,"Объявлен план мероприятий по улучшению качества оказываемых услуг в ближайшее десятилетие. Эксперты называют эти мероприятия эффективными и надеются, что в будущем будут проводиться масштабные мероприятия по ухудшению качественных услуг.",1333
Блок технического директора,"В рамках строительства НГКМ, в рамках которого планируется построить отпайку ЛЭП до коммерческого узла учета газа ГВТ, может быть допущен электротехнический персонал. Для этого требуется допуск бригады в составе «NUMBER] человек с «DATE_TIME] по «DOCUMENT_NUMБER] в качестве командированного персонала, согласно ПОТ при ЭЭ с предоставлением разрешительной документации.",1334
Блок директора по строительству,Начальнику капитального строительства «ORGANIZATION] О согласовании заключения Дополнительного соглашения No2 к договору No[DOCUMENT_NUMBER/[DATE_TIME] Дополнительное соглашение No2 О согласование заключения дополнительного соглашения о согласовании заключения Дополнительных соглашений No2 Начальник управления капитального строительного строительства [PERSON» О согласии заключения соглашения к договора No[ATTACHMENТS],1335
Блок заместителя генерального директора по организационным вопросам,"Генеральному директору «PERSON» просим предоставить график на перевозку авиа/бортами. Генеральный директор по организационным вопросам просит предоставить граф на передачу продуктов питания на объекты переходящие в автономный режим работы, для своевременного исполнения обязательств по заключенным договорам по заключенных договорам.",1336
Блок финансового директора,"«ORGANIZATION] Финансовому директору [PERSON» Финансовый директор [ORГАNIЗATIОN] «PERСON», который ранее был назначен финансовым директором, направил отчеты об использовании авансовых средств, полученных в [DATE_TIME] в соответствии с Договором подряда на бурение эксплуатационных скважин по сухой ставке или фиксированной ставке (ВТЧ. мобильными установками) в соответствие с ",1337
Блок директора по проектированию,"«PROJECT, выполненный в пределах двух участков шельфовых участков, выдана лицензия «LICENSE] от [ORGANIZATION] на рассмотрение «PROCUMENT_NUMBER] для рассмотрения «PROSJECT] «ОRGAANIЗATIОN] «PROSSON» на рассматривании [PROJЕCT] - лицензия выдана [DATE_TIME] сроком до [OBJECT",1338
Блок директора по строительству,"Общество с ограниченной ответственностью «ORGANIZATION» обратилось к руководителю проекта «PERSON», который рассматривает вопрос о ремонте производственных помещений, а также обратился к владельцу проекта.",1339
Блок директора по мощностям,"В связи с острым дефицитом КРС на Уренгойской группе месторождений, «PERSON» просит рассмотреть возможность предоставления следующих единиц специализированной технической техники. Эксперты считают, что такая техническая мощность позволит «PerSOН» удержать итоговую сумму с наработанных объемов работ по прямому Договору No[DOCUMENT_NUMBER».",1340
"Проект ""Восточный""",«ORGANIZATION] требует технических условий организации связи на территории [OBJECT] для обеспечения полноценного функционирования проектируемой сети на территорию [OБJЕCT] в рамках разработки проекта организации связей на территорие [OBLJECT». Для обеспечения полного функционирования сетей необходимо осуществить подвес оптического кабеля по опорам ГЛОНАСС на участке описанном в Приложении 1. «ATTACHCHMENTS],1341
Блок заместителя генерального директора по закупкам,"Организация «ORGANIZATION», которая занимается бухгалтерским учетом, должна представлять первичные учетные документы, подтверждающие факт отгрузки (передачи) продукции покупателю или перевозчику для доставки его покупателю, а таким образом определить налоговую базу по НДС.",1342
Блок заместителя генерального директора по безопасности,"«ORGANIZATION] сообщил о снятии с контроля пунктов предписаний, в том числе пунктов 1, 2 предписания, вх. от [DATE_TIME] No [DOCUMENT_NUMBER] на No б/н от [PERSON». Это свидетельствует об устранении ранее выявленных пунктов.",1343
Управление по проектным работам,Энергоснабжение объектов Тас- Юряхского НГКМ в формате ЛКП с ответами на замечания в форматах ЛКП направляем ответы к предварительной СО (ш. ТЮ-ЭС) в формат ЛКП в формату ЛКП.,1344
Генеральный директор,Объявлено строительство и освоение газовых скважин на кустовых площадках No 1 и No 5. Завершено бурение пяти скваженных площадок на этапе опытно-промышленных работ на кустовой площадке No 5 и наклонно-направленная скважина No 5.,1345
Блок директора по строительству,"Материалы для строительства площадных объектов в Ленинградской области могут быть согласованы на согласование стоимости Материала для объекта: Куст скважин No 7, Трубопровод нефтегазосборный к. 7 - трубопровод нефтегазовосборного к.7 (договор подряда: [DOCUMENT_NUMBER] от [DATE_TIME] г.).",1346
"Проект ""Нефтяные краюшки""","Генеральному директору [ORGANIZATION] переданы исходные данные на блоки емкостей «OBJECT», предназначенные для объекта строительства «OБJЕCT». На сегодняшний день информация, о дальнейшей процедуре исполнения обязательств по заключенным спецификациям, не получена. Генеральный секретарь по материально-техническим ресурсам «PERSON» просит разъяснить порядок дальнейших действий.",1347
Блок директора по мощностям,«ORGANIZATION] приступило к подготовительным работам с целью возобновления строительства скважин на кустовой площадке «OBJECT». Возвращение персонала из отпусков запланировано до [DATE_TIME].,1348
Блок заместителя генерального директора по безопасности,"Российский ДИРЕКТОР «ORGANIZATION» допущен к прохождению аттестации по вопросам безопасности, по вопросу радиационной безопасности сооружений, безопасности в сфере электроэнергетики. Это свидетельство о серттификате от Ростехнического надзорного агентства.",1349
Управление по проектным работам,"«ORGANIZATION] повторно просит рассмотреть и согласовать перечень антенно-фидерных устройств, планируемых к размещению на проектируемой антенной опоре [OBJECT] на проектируемые антенные опоры.",1350
Блок технического директора,Энергетический рынок нефтяной отрасли (ТЭК) в ближайшее десятилетие станет крупнейшим энергетическим концерном в мире по производству нефтяных активов до РиД.,1351
Блок технического директора,"Руководителю по транспортному обеспечению «ORGANIZATION] требуется перенос срока устранения повреждений при проведении работ по чистке снега в связи с объективной невозможностью проведения работ в настоящее время, а также план проактивных мероприятий, направленных на недопущение подобных недостатков впредь впредь. «ATTACHMENTS]",1352
Генеральный директор,"Председатель Правления «ORGANIZATION] потребовал от Председателя Правления информацию об исполнении пунктов Протокола заседания Экспертного совета, касающихся передачи проектов обустройства Тас-Юряхского и Верхневилучанского месторождений из [ORГAНIZАTIОN] в «OРGАNIЗAТИON» газовых месторождениях.",1353
"Проект ""Трубопроводный транспорт Главного НГКМ""","Компания «ORGANIZATION» приобрела два трансформатора типа ТМГ(Х2К2), Д/Ун-11 ACDC24/AC230 УХЛ4 с датчиком ФД-З-1 в рамках выполнения гарантийных обязательств и замены оборудования. Компанию «PERSON] интересует вопрос замены трансформатора.",1354
"Проект ""Трубопроводный транспорт Главного НГКМ""","Трубопроводный транспорт Чаяндинского НГКМ Першину «ORGANIZATION] Першине Проект трубопроводного транспорта ЧаяНДинского NGКМ. Материалы для строительства объектов: Куст газовых скважин No2, Куст газа на УППГ-4 ЧаЯндинский НГкм, Транспорт газа на уППG-4 Чаянденского НГКМ, газовый трубопровод на УСПГ-4 и газовые скважены No2.",1355
Блок технического директора,"В рамках выполнения обустроенных объектов электротехнического персонала в рамках строительства трубопровода внешнего транспорта, планируется выполнение работ по монтажу электрохимической защиты в охранной зоне действующей ВЛ 10 кВ в охранную зону действующих ЛЭП 10 ЛЭТ. Работники электротехнической отрасли прошли медицинский осмотр, проверку знаний норм и правил по охране труда в объеме занимаемой должности.",1356
Управление по проектным работам,"«ORGANIZATION] согласует заключение хард-заказа No[DOCUMENT_NUMBER] к договору No[ДOCУMENТ_NUMБER] на строительство куста поглощающих скважин (КПС) «OBJECT] Строительство кусту поглощающего скважина ( КПС) в «OБJECT] «OBLJEFT». Эксперт считает, что «OBRGANCIZTATIOН» является ",1357
Управление землеустроительных работ,"«PERSON» получил сопроводительное письмо сопроводительным писем для рассмотрения, подписания и осуществления государственной регистрации Договора субарендной стоимости аренды в московском городском округе «LOCATION». До настоящего времени подписанный со стороны [ORGANIZATIION] Договор не был подписан.",1358
Блок директора по газовым проектам,"«Газпромнефть-Заполярье» провела внеплановую выездную проверку объекта капитального строительства в Заполярье в рамках Федерального закона No 248-ФЗ о государственном контроле и муниципальном контроле в Российской Федерации. В соответствии со статьей 21 Федерального законодательства, контрольные (надзорные) мероприятия осуществляются при присутствии контролируемого лица либо его представителя.",1359
Блок технического директора,"Генеральный директор [ORGANIZATION] объявил о прекращении своей деятельности по Договору на оказание услуг по транспортировке, приему, хранению и сдаче нефтяной продукции. В случае заинтересованности [PERSON» в коммерческой деятельности с привлечением ресурсов [OBJECT] предлагаем рассмотреть вопрос о прямом взаимодействии с компанией.",1360
Блок директора по портфелю,ПАО [ORGANIZATION] (ПАО [ОRGАNIЗATIION) приглашает на второй модуль дополнительного профессионального образования HSE Менеджмент на базе Политехнической школы Тюменского государственного государственного университета Тюменский государственный государственный университет.,1361
Блок деректора по газу,"«PERSON», управляющего директора-директора по сервисному сервису, сообщает, что ориентировочный срок поставки ТМЦ согласно перечню технического решения «DOCUMENT_NUMBER] первая половина [DATE_TIME] первой половины [DAATION] составляет первую половину.",1362
Генеральный директор,Департамент «ORGANIZATION] должен провести совещание по вопросу перспективного применения трубной продукции группы прочности X80 тип 13Cr в режиме видео-конференц-связи (ВКС) на объектах [OBJECT] в режимах видео-конференции.,1363
Блок технического директора,"«PERSON» согласился заключить дополнительное соглашение к Договору No [DOCUMENT_NUMBER] в связи с внесением изменений в производственную программу, а также приведение к фактически выполненному объему техники в негарантированный объем и перераспределение между видами техники с уменьшением общей стоимости договора на [FINANCIAL_DATA] маш/час.",1364
Блок технического директора,В рамках выполнения обустройства электротехнического персонала «OBJECT» планируется выполнение работ по монтажу кабельной продукции ВОЛС в охранной зоне Ф Ц21 в районе опор No5-12 и ВЛ-10кВ Ф Ц22 в охранном зоне ВОЛS в охранную зону ФЦ21 в рамках обустройства «ОBJЕCT» в рамок выполнения работ по установке кабельной эстакаде от АБК ЦПС до КПС.,1365
"Проект ""Восточный""","Московская железнодорожная магистраль «OBJECT» планируется расширить в ближайшее десятилетие по новой железнодорожной линии «ORGANIZATION» с участием [PERSON] в связи с поручением Председателя Правления «PERСON», который планирует увеличить объемы перевозок вахтового персонала в [YEAR]-[YEАR] гг.",1366
"Проект ""Нефтяные краюшки""",В рамках проектирования системы бесперебойного питания (СБП) направляем перечень потенциальных производителей систем беспереборного питание (СБP) в качестве поставщиков системы беспребойной передачи (СБПП). Компании могут быть представлены на основании конкурсных процедур.,1367
Генеральный директор,"Публичное акционерное общество [ORGANIZATION] приглашает участие в выездной сессии Супервайзинг БиВСР на тему Супервайдинг бурения и внутрискважинных работ, которая пройдет в Санкт-петербурге в рамках выездного заседания.",1368
"Проект ""Обустройство площадных объектов НГКМ Поменбше""","Техническическое перевооружение. Техническое переvооружение, технологическое перевооружение. Технологическое перевовооружение «OBJECT] — техническое перевооруженное помещение. «ATTACHCHMENTS] Техническое превооружения.",1369
Блок технического директора,"Техническому директору [ORGANIZATION] направляем информацию об остатке нефти в марте 2025 года, сданном в систему транспортирующего предприятия в мартеме 2025 года и подлежащего к поставке в ближайшие отчетные месяцы.",1370
"Проект ""Нефтяные краюшки""","Исполнительному директору Проекта [ORGANIZATION] (PERSON) (PERSOН) будет передана электронная и бумажная версии рабочей документации по объектам Обустройство [OBJECT», Обустройство «OBSJECT] (ATTACHCHMENTS) (AТTACHLMENТS) ТЮ ВВ ([DOCUMENт_NUMBER] (DATE_TIME) (DO",1371
Блок директора по мощностям,«ORGANIZATION» в рамках Договора No «DOCUMENT_NUMBER] выполняет текущие и капитальные ремонты скважин в рамки договора No [DATE_TIME] и выполняет работы по капитальному ремонту скваженных скважей.,1372
Блок технического директора,"Техническому директору [ORGANIZATION] предложили рассматривать схему доставки персонала для «OBJECT», которая должна быть осуществлена за счет Исполнителя, а также обеспечить «NUMBER» и резервировать остальные «NUMБER] мест за сотрудниками «ORГAНIZАTIOН».",1373
Блок технического директора,"Руководитель «ORGANIZATION] Сергей Мозгов заявил, что не собирается отказываться от использования в рамках реализации «ATTACHMENTS] в рамки реализации проекта «AТTACHCHLMENТS» в рамок реализации [ATТACHCHMENGTS».",1374
Управление по проектным работам,Компрессорная станция попутного нефтяного газа (БФС) КС ПНГ аннулировала технические требования на блоки газовых сепараторов КС и КСПГ. Ранее откорректированные ТТ на основное технологическое оборудование на КС PНГ считать аннулиированными.,1375
Блок деректора по газу,"Видеоэндоскоп промышленного 10 HD, дисплей 10,1, зонд LASERTECH LASTERTECECH, LASerTЕCH «CONTACT» может быть устранен из-за неполадок видеоэндоскопа промышленного 10.1 и «ОRGANIZATION] «ОРГАNIЗATIОN» и потребовал организовать транспортировку видеоэндоскопа промышленной 10 HD по адресу [LOCATIION».",1376
Блок директора по строительству,Начальник капитального строительства [ORGANIZATION] О согласовании заключения Дополнительного соглашения No15 на выполнение работ по инженерной подготовке объектов кластера [OBJECT] Дополнительное соглашение No15 к договору No[DOCUMENT_NUMBER] на выполнения работ по строительству кластера.,1377
"Проект ""Новая нефть""","В рамках поставки САУ АВГМ в рамках конкурсных тендеров на поставку шкафа управления и электропитания агрегата воздухонагревательного газового модульного и газоперекачивающих агрегатов компрессорной станции направляем перечень потенциальных производителей САУ, изготовителей САУ на базе ПТК «ORGANIZATION».",1378
Блок заместителя генерального директора по безопасности,Начальник отдела операционной деятельность по экологической безопасности НИИ ЭКОЛОГИИ просит согласовать эксплуатацию и допуск следующих транспортных автомобилей до «DATE_TIME] в рамках исполнения обязательств по договору от [ORGANIZATION] в соответствии со своим заявлением.,1379
Управление по проектным работам,"Общество с ограниченной ответственностью «ORGANIZATION» направил схему технологическую принципиальную МКУ, ЧНФ1-УПН.Р1 по объекту Реконструкция установки подготовки нефти «OBJECT», откорректировав по итогам совещания с ответственными специалистами.",1380
Блок операционного директора,"Работодатели просят разрешить газоопасные, огневые и огневые работы в выходные и праздничные дни на территории объекта «OBJECT» при неукоснительном соблюдении требуемых мероприятий и правил охраны труда, промышленной и пожарной безопасности при неудоснительномсоблюдении обязательных открытых наряд-допусков на проведение газоопасных, огневых, пожарных и работ повышенной опасности с применением грузоподъемных механизмов в период предпраздничных, праздничных и выход",1381
Блок заместителя генерального директора по безопасности,"Добыча добычи добыча «ORGANIZATION] добычая добычу «LOCATIОN», добычей «PERSON» добыче «ОРГАNIЗAТИON», «OРGANCHMENTS] о загрязнении окружающей среды в результате производственно-хозяйственной деятельности, нарушениях в области обращения с отходами бурения вследствие производствено-хозяйственную деятельность «ОRGAANI ZA",1382
Блок директора по строительству,"Начальник отдела по строительству площадочных объектов сообщает о готовности к заключению договора на ШМР, ПНР в рамках стоимости, определенной по итогам проведения конкурентных процедур по отбору поставщика оборудования.",1383
Блок финансового директора,"После подписания и возврата письма об отказе от досрочной оплаты НДС мы предлагаем согласовать более ранний срок досрочных платежей и выигнанное Вам соответствующее вознаграждение на следующих условиях, приведенных ранее.",1384
Блок директора по газовым проектам,"Генеральному директору [ORGANIZATION] требуется подробная информация о карьерах по добыче щебня в вахтовом поселке «OBJECT», принадлежащих Вашей фирме. Для корректного обоснования затрат в составе сметной документации просим Вас направить информацию о добычи песка и щебню.",1385
Блок технического директора,"Руководителям организаций (по списку рассылки) удалось получить информацию о введении частичных ограничений на отдельном участке автодороги «ORGANIZATION] на отдельный участок автодороге пос. [OBJECT] газонефтяное месторождение. В частности, в связи с проведением ремонтных работ через реку через газнефтяном месторождении вводятся отдельные скоростные и весовые ограничения для проезда.",1386
"Проект ""Восточный""",Российская подрядная корпорация «ORGANIZATION] сообщает о согласовании проезда транспортных средств для перевозки автомобилей с КМУ «FINANCIAL_DATA] и «Прицепа». Автомобиль с КМ «FИНAНCIAЛ_DАTA] «ФINAНЦИАL_ДATA».,1387
Блок технического директора,"Работники электроустановок в России могут быть допущены в качестве командированных сотрудников для выполнения следующих строительных монтажных работ в действующих электроустановках, а также принимать участие в строительных работах на следующих объектах строительства: Реконструкция Установки подготовки нефти.",1388
Блок деректора по газу,Управляющий директор по газу [ORGANIZATION] требует заключить договор аренды земельного участка на «OBJECT». Заказчик требует оплаты услуг по подготовке газа и газового конденсата с применением мобильных установок подготовки газовых конденсатов для регистрации в государственном реестре опасного производственного объекта.,1389
Генеральный директор,Руководителям дочерних предприятий «ORGANIZATION» просят в срок до 30 рабочих дней направить в Департамент «Роснедр» следующие табличные формы отчетов и проектной документации на разработку месторождений углеводородного сырья (ПТД) для проведения государственной экспертизы запасов углеводородное сырье для согласования ЦКР Роснедр по УВС.,1390
Блок директора по строительству,Научно-производственная корпорация [ORGANIZATION] объявлена победителем по лоту NO[DOCUMENT_NUMBER] КО. Поставка установок дозирования реагентов (FINANCIAL_DATA] для [OBJECT] была произведена совместно с НПФ.,1391
Блок директора по строительству,Саморегулируемая саморегулируемая организация «ORGANIZATION» сообщает о возможности проверки сведений в отношении привлекаемых либо привлеченных к осуществлению трудовой деятельности иностранных граждан в целях недопущения нарушений требований миграционного законодательства и принятия необходимых мер для принятия соответствующих мер.,1392
Блок финансового директора,Реестр учетных требований No19 от [DATE_TIME] останется без изменений. Финансовый директор «PERSON] просит принять соответствующие корректировки в отражении данных бухгалтерского учета во избежание пасховых.,1393
Проект сервиса скважин,Филиал [LOCATION-REGION] готов к демонтированию БУ на КП No [NUMBER] «ORGANIZATIОN] «PERSON» (PERСON) в связи с этим заключен Договор подряда на бурение эксплуатационных скважин по суточной ставке или фиксированной ставке.,1394
Блок технического директора,"Общество с ограниченной ответственностью «ORGANIZATION» вывозило оставшиеся РГС с площадки «OBJECT» РГS с площадке «OБJECT». В связи с неудовлетворительным состоянием дорожного покрытия, препятствующем проезду крановой техники для выполнения погрузочных работ, просим осуществить отсыпку проезда.",1395
"Блок исполнительного директора по реализации проекта ""Большое месторождение""","В субаренду могут претендовать четыре объекта, в том числе «ОBJECT» (инв. No [OBJЕCT] (инv. No «PERSON) и «ORGANIZATION] (ИНВ. NO [PERSA) (инн. No (ID)).",1396
Блок директора по персоналу,"Генеральному директору [ORGANIZATION] «PERSON» предлагается уволить в порядке перевода для дальнейшей работы в «ORГAНIZАTIОN», согласно пункту 5 части первой статьи 77 Трудового кодекса Российской Федерации.",1397
Блок заместителя генерального директора по организационным вопросам,"Офисно-общественное присоединение объектов социально-бытового назначения на группе месторождений «PROJECT» может быть построено совместно с компанией «PERSON». Заказчик просит предоставить следующую документационную информацию по объекту: технические условия на технологическое присоединительное соединение - акт разграничения балансовой принадлежности и эксплуатационной ответственности сторон, протоколы разграничительной принадлежности, акт разграничнения балансовых принадлежностей и эксплуатационной ответственность сторон.",1398
Блок заместителя генерального директора по организационным вопросам,Генеральному директору [ORGANIZATION] просят организовать деловую переписку в режиме одного окна и все обращения в связи со своими письмами направлять на мое имя.,1399
Подразделение по информационным технологиям,"Компания «ORGANIZATION» представит свою новейшую продукцию в области газоаналитического отрасли. В рамках Семинара-совещания главных метрологов и ведущих специалистов «LOCATIION», который пройдет в рамках семинар-совещиния главного метролога.",1400
Имущественные вопросы,ПАО [ORGANIZATION] НЕФТЬ в формате юридического дизайна утвердило следующие договорные условия и типовые формы договоров (мастер-формы) в форматах ю юридичного дизайна. Основные условия подряда и возмездного оказания услуг ПАО «ORГAN IZАTIOН] НЕFТЬ.,1401
Блок заместителя генерального директора по строительству,Генеральному директору «ORGANIZATION] «PERSON» поручено подписать дополнительное соглашение к договору аренды земельных участков No [DOCUMENT_NUMBER] от [DATE_TIME] No «DOcUMEНТ_NUMБER] в приложенной редакции.,1402
Проект «Трубопроводный транспорт Ещё одного НГКМ»,ООО «НАЗВАНИЕ_КОМПАНИИ» не разрешает проезжать по трубопроводной трассе через Точку-3 (107 км) к трубопроводным трассам из-за весеннего паводка в [ЛОКАЦИЯ] из--за паводков в «ЛОКАЦИИ».,1403
